Age,Experience,Income,Family,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Edu_2,Edu_3
57,33,155,1,7.4,0,0,0,1,0,0,0
62,38,44,1,1.9,0,0,0,0,1,1,0
55,31,134,2,0.3,0,0,0,0,0,0,0
52,27,62,4,1.8,82,0,0,0,0,0,1
61,36,133,1,2.6,0,0,0,1,0,0,0
24,0,35,3,0.1,0,1,0,1,0,1,0
48,22,90,2,0.8,205,0,0,0,0,0,1
29,5,84,3,0.8,0,0,0,0,0,0,0
53,27,59,2,0.8,0,0,0,1,0,0,1
45,19,60,1,0.7,159,0,0,1,0,0,1
61,36,78,3,0.5,0,0,0,1,1,0,0
55,29,79,3,0.8,0,0,0,1,0,0,0
48,23,30,3,1.7,162,0,0,1,0,1,0
26,1,184,2,4.2,577,0,1,1,1,0,1
49,25,24,3,0.4,0,0,0,1,0,0,0
48,23,79,2,3.8,0,0,0,1,0,0,1
44,14,19,1,0.75,0,0,0,0,1,0,1
35,9,82,1,2.5,138,0,0,0,0,0,0
58,31,178,2,6.0,0,0,0,1,0,1,0
40,16,119,2,4.2,0,0,0,1,0,1,0
36,12,22,4,1.0,91,1,0,1,0,0,0
30,4,204,2,4.5,0,0,0,1,0,0,0
34,9,92,1,2.8,0,0,0,1,0,0,0
42,18,115,1,3.5,0,0,0,0,1,0,0
30,4,44,1,1.5,109,0,0,0,0,0,0
36,10,42,4,1.2,0,0,0,1,1,1,0
59,35,95,1,3.8,0,0,0,1,1,0,0
53,27,110,1,4.9,0,0,0,1,0,0,0
47,23,110,2,3.3,0,0,0,1,1,0,0
63,39,50,1,0.0,166,0,0,0,0,1,0
45,20,201,2,2.8,0,0,0,1,1,0,0
31,5,72,3,1.6,0,0,0,1,0,0,0
31,4,41,1,2.0,0,1,0,1,0,1,0
30,5,85,2,2.5,293,1,1,1,1,0,0
58,32,38,1,1.4,0,0,0,1,1,0,0
45,21,183,2,1.4,0,0,0,1,1,0,0
52,22,58,4,2.0,223,0,0,1,0,0,1
58,34,25,2,0.3,123,0,0,1,0,0,0
30,4,24,1,0.4,81,0,0,1,0,1,0
48,23,35,2,1.3,0,0,0,0,0,0,0
33,6,54,2,1.67,122,0,0,1,0,1,0
46,20,82,3,0.7,0,0,0,1,1,1,0
53,27,44,4,1.5,0,0,0,0,0,0,1
31,5,111,2,0.2,0,0,0,0,0,0,0
53,28,31,4,0.1,0,0,0,1,0,0,1
43,19,161,2,7.5,0,0,0,0,0,0,0
49,24,38,1,1.4,0,0,0,0,0,0,1
50,25,90,1,2.8,0,0,0,1,0,1,0
52,26,84,1,2.4,0,0,0,1,0,0,0
61,36,130,1,1.3,257,0,0,0,0,0,0
46,22,118,2,7.5,0,0,1,1,1,0,0
60,34,40,3,2.2,0,1,0,1,0,0,1
39,14,12,2,0.0,0,0,0,0,0,0,1
30,6,42,1,0.2,100,0,0,0,1,0,1
37,13,95,2,1.7,83,0,0,0,0,1,0
37,12,55,1,2.5,0,0,0,1,0,0,1
24,-2,50,3,2.4,0,1,0,0,0,1,0
52,26,34,1,0.3,0,0,0,1,0,0,1
25,1,54,4,1.6,0,0,0,1,1,0,0
45,18,10,3,0.67,100,0,0,1,0,1,0
56,31,59,2,1.9,0,0,0,1,0,1,0
56,32,23,4,0.7,0,0,0,1,1,0,0
44,19,49,4,1.9,89,0,0,1,0,0,1
61,37,23,3,0.4,0,0,0,0,0,1,0
61,31,130,2,2.6,0,0,0,0,0,0,1
38,13,84,3,1.2,121,0,0,1,1,0,1
44,20,62,3,0.3,0,0,0,0,1,0,1
35,11,42,1,1.5,0,0,0,1,0,0,1
39,13,69,3,0.9,0,0,0,0,0,1,0
41,15,88,1,2.8,0,1,0,0,0,0,1
45,21,133,4,5.7,0,0,1,1,1,0,1
50,26,92,1,2.6,213,0,0,0,1,1,0
36,11,183,1,3.0,0,0,1,1,1,0,1
46,20,74,4,2.6,0,0,0,1,0,0,1
52,28,15,1,0.2,0,0,0,1,0,0,0
59,34,52,2,1.6,75,0,0,1,0,0,1
35,11,72,3,2.6,0,0,0,1,0,1,0
37,11,28,2,0.8,0,0,0,0,0,0,1
29,2,29,4,1.5,0,0,0,0,1,1,0
58,34,63,4,1.5,0,0,0,1,0,0,0
59,33,59,3,1.4,0,0,0,0,0,0,1
61,36,24,1,1.5,87,1,0,0,0,1,0
29,5,128,1,1.5,0,0,0,1,1,0,0
59,35,124,1,7.4,0,0,0,0,1,0,0
30,6,30,1,0.4,0,0,0,1,1,0,1
62,38,149,1,4.7,0,0,0,1,0,0,0
32,8,181,1,6.0,0,0,1,1,1,0,0
65,35,55,4,1.67,89,0,0,1,1,0,1
64,38,35,1,0.5,0,0,0,1,0,0,1
41,16,23,2,0.3,118,0,0,0,0,1,0
43,18,44,1,2.4,0,0,0,0,0,0,0
54,28,183,1,1.0,442,0,0,0,0,0,0
40,14,179,2,0.0,0,0,0,0,0,0,0
43,19,32,4,0.3,0,0,0,0,0,0,0
30,6,32,2,1.0,0,0,0,0,0,1,0
51,25,39,1,1.2,98,0,0,1,0,1,0
53,27,38,4,2.8,144,1,0,1,0,1,0
49,23,194,4,8.3,0,0,0,0,1,1,0
45,20,30,1,0.1,0,0,0,1,0,0,0
49,25,13,1,0.9,0,0,0,1,0,0,1
53,27,122,1,2.4,330,0,0,0,0,0,0
39,14,128,2,3.9,196,0,0,1,0,0,0
28,3,134,2,3.1,0,0,0,1,0,0,0
33,3,74,4,4.0,0,0,0,0,0,0,1
63,39,160,2,2.1,0,0,0,0,1,0,0
58,32,9,3,0.3,0,0,0,0,1,0,1
55,29,49,2,0.8,220,0,0,0,1,0,1
54,28,79,4,2.6,0,0,0,0,0,0,1
46,20,158,3,5.4,432,0,0,0,1,0,0
66,41,65,3,2.4,0,0,0,0,0,0,0
43,19,152,3,6.1,0,0,0,0,0,1,0
48,23,35,4,0.4,118,0,0,0,0,1,0
42,17,28,1,0.5,90,0,0,0,0,0,1
53,23,19,4,0.4,84,0,0,1,0,0,1
50,25,58,1,1.3,0,0,0,1,0,1,0
51,26,134,4,4.5,0,1,1,1,0,0,1
29,3,39,4,0.2,137,0,0,1,1,0,0
36,10,31,4,1.2,0,0,0,0,0,1,0
30,5,51,1,1.0,0,0,0,1,0,0,0
36,11,69,4,2.1,0,0,0,1,1,0,1
33,3,20,1,0.67,0,0,0,0,0,0,1
43,17,49,1,2.8,0,0,0,1,0,0,0
49,23,75,1,1.5,0,0,0,0,1,1,0
43,17,49,3,2.2,103,0,0,1,1,1,0
37,11,35,2,0.8,125,0,0,0,0,0,1
66,41,18,3,0.5,0,0,0,0,0,0,0
47,21,138,1,0.0,0,0,0,0,0,0,0
64,38,29,3,0.7,0,0,0,1,0,1,0
36,11,31,4,1.7,124,0,0,1,1,0,0
64,39,73,3,2.4,0,0,0,1,0,0,0
45,20,70,4,1.9,0,0,0,1,1,0,1
55,30,53,3,1.7,0,0,0,1,0,0,0
57,31,61,1,2.2,0,0,0,0,0,0,1
25,-1,113,4,2.1,0,0,0,1,0,0,1
38,13,55,2,1.1,0,0,0,1,0,1,0
50,25,32,2,0.7,0,0,0,1,0,1,0
50,24,11,4,0.6,0,0,0,0,1,0,1
39,14,178,1,4.1,207,0,0,1,0,0,0
56,30,78,3,1.7,0,0,0,0,0,1,0
34,9,99,4,2.2,155,0,0,1,0,1,0
25,0,53,2,1.6,0,0,0,1,1,0,1
57,31,159,2,0.5,0,0,0,0,0,0,0
38,13,168,2,1.3,0,0,0,0,0,0,1
35,9,43,2,0.3,0,0,0,1,0,0,0
45,18,163,3,5.33,0,0,1,0,1,1,0
53,27,35,3,0.9,136,0,0,1,0,0,1
54,30,29,2,0.8,0,0,0,0,1,0,0
49,23,133,1,7.3,0,0,0,1,1,0,0
30,5,40,4,1.7,0,0,0,1,0,1,0
51,25,69,1,0.3,0,0,0,1,1,0,0
41,17,11,1,1.0,0,0,0,0,0,0,0
51,27,63,2,1.0,82,0,0,1,0,0,1
45,21,121,1,4.7,0,0,0,0,0,0,0
45,19,8,2,0.1,0,0,0,0,1,0,1
63,33,52,4,1.67,0,0,0,0,0,0,1
25,-1,101,4,2.1,0,0,0,0,1,0,1
48,23,128,1,0.6,0,0,0,1,1,0,0
36,12,69,3,3.1,0,0,0,1,0,1,0
55,29,28,2,0.7,82,0,0,1,1,1,0
36,11,133,1,3.8,290,1,1,1,1,0,0
64,34,53,4,1.67,0,0,0,0,1,0,1
29,3,148,3,4.1,0,0,0,1,0,0,0
33,8,58,2,2.5,0,0,0,1,0,0,0
62,38,123,1,2.9,0,0,0,0,0,0,0
37,11,24,4,1.5,0,0,0,0,0,0,1
30,6,101,2,0.6,0,0,0,1,0,0,0
49,23,83,1,0.3,0,0,0,1,1,0,0
64,39,22,3,0.5,0,1,1,1,1,0,0
54,24,49,1,1.4,0,0,0,1,0,0,1
56,31,25,4,0.9,111,0,0,1,0,1,0
38,13,9,2,0.3,0,0,0,0,0,1,0
38,12,29,2,1.4,0,0,0,1,0,0,1
58,32,114,2,2.0,402,0,0,1,0,0,0
50,23,179,4,3.6,0,0,0,1,0,1,0
61,37,50,4,1.3,0,0,0,0,1,1,0
37,11,82,3,0.9,218,0,0,1,1,1,0
28,2,55,3,1.1,0,0,0,0,0,1,0
42,17,23,2,0.0,0,0,0,0,0,0,1
37,13,158,2,2.3,0,0,1,1,1,1,0
36,11,9,4,0.2,0,0,0,1,0,0,1
54,29,85,4,1.3,299,0,0,1,0,0,1
53,28,43,2,2.1,0,0,1,1,1,0,1
34,8,81,3,0.9,208,0,0,1,0,1,0
61,35,59,1,2.8,0,0,0,0,0,1,0
60,36,32,3,0.4,165,0,0,1,0,1,0
61,36,38,3,0.9,82,0,0,1,1,0,1
57,32,24,1,1.3,0,0,0,1,1,0,0
24,-2,82,2,1.6,0,0,0,1,1,0,1
42,18,49,2,1.7,106,0,0,0,1,0,0
39,13,40,3,0.9,129,0,0,1,0,0,1
43,13,33,1,0.75,0,0,0,0,0,0,1
41,15,80,1,5.2,0,0,0,0,0,0,0
23,-1,12,4,1.0,0,1,0,0,1,0,0
32,2,69,4,4.0,102,0,0,1,0,0,1
38,14,28,4,0.4,100,0,0,1,0,1,0
64,40,63,4,1.2,0,1,0,0,1,1,0
27,1,130,3,2.9,0,0,0,0,0,1,0
50,24,195,1,1.7,0,0,0,0,0,0,0
32,7,49,3,2.3,0,0,0,1,0,0,0
47,23,32,1,1.0,0,1,1,1,1,0,0
53,27,39,4,1.5,0,0,0,1,0,0,1
46,20,122,3,3.0,0,0,1,1,1,0,1
33,8,120,2,4.2,76,0,0,0,1,0,1
59,35,38,1,0.8,0,0,0,1,0,0,0
44,20,185,3,2.7,0,0,0,1,0,0,0
55,30,81,2,3.7,0,1,0,0,0,0,0
55,30,79,2,0.0,0,0,0,0,0,0,1
49,24,70,1,2.9,0,0,0,0,1,0,0
55,30,44,2,2.0,0,0,0,1,0,1,0
57,32,23,2,0.2,0,0,0,0,0,0,1
59,35,43,4,0.4,0,0,0,0,1,0,0
61,36,15,4,0.4,0,0,0,0,0,1,0
39,13,139,3,3.4,483,0,0,1,0,0,0
65,39,170,3,7.9,99,0,1,1,0,0,1
34,9,104,1,4.6,0,0,0,1,1,0,0
64,39,85,4,3.4,200,0,0,1,0,1,0
57,31,114,4,5.2,0,1,1,1,0,0,0
48,23,15,4,0.8,0,0,0,1,0,0,0
46,21,42,1,2.4,0,0,0,1,1,0,0
50,25,34,1,1.3,0,0,0,1,0,1,0
52,28,49,4,1.1,0,0,0,1,0,1,0
63,38,14,4,0.4,86,0,0,1,1,1,0
43,19,75,4,0.2,102,0,0,1,0,0,1
24,0,60,4,1.6,0,0,0,1,0,0,0
45,21,24,1,0.9,0,0,0,0,0,0,1
29,3,31,4,0.3,0,0,0,1,0,1,0
29,5,112,2,2.0,382,1,0,0,0,1,0
55,31,81,3,2.67,0,0,0,1,0,0,0
57,33,149,1,4.7,0,1,0,0,0,0,0
51,26,34,4,0.4,0,0,0,0,0,1,0
36,10,55,1,2.0,95,0,0,1,0,0,0
34,9,31,4,1.1,0,0,0,1,1,0,1
35,10,62,3,2.3,0,0,0,0,0,0,0
43,17,80,3,0.1,0,0,1,1,1,0,0
53,27,65,4,2.8,0,0,0,0,1,1,0
57,31,53,1,0.8,120,0,0,0,0,1,0
60,34,65,3,2.2,94,1,1,0,1,0,1
60,30,22,1,1.5,0,0,0,1,1,0,1
26,0,23,1,0.1,0,0,0,0,0,1,0
43,18,10,2,0.1,0,1,0,0,1,1,0
54,28,85,4,4.9,0,0,0,1,0,0,0
65,40,21,3,0.1,0,0,0,0,1,0,1
41,16,21,2,0.1,0,0,0,0,0,1,0
41,17,33,1,0.7,104,0,0,0,0,0,0
48,22,94,4,2.6,0,0,0,1,0,0,1
41,15,95,3,0.1,240,1,0,0,0,0,0
34,7,52,2,1.0,0,0,0,1,0,1,0
58,28,73,1,1.4,0,1,0,0,0,0,1
51,25,93,1,0.3,0,0,0,1,0,0,0
65,39,160,4,3.8,237,0,0,1,0,0,0
50,25,43,1,1.4,137,0,0,1,0,0,1
40,14,81,3,0.1,0,0,0,1,0,0,0
40,14,18,4,1.5,0,0,0,0,0,0,1
60,35,23,1,0.3,0,0,0,1,0,0,1
39,13,75,3,2.1,224,0,0,1,0,0,0
45,20,114,2,4.4,0,0,0,0,0,1,0
34,10,19,4,0.4,0,0,0,0,0,1,0
31,5,180,1,2.9,144,1,0,0,0,0,1
26,0,179,4,2.1,0,0,0,0,0,1,0
43,18,9,2,0.0,96,0,0,1,1,0,1
58,32,74,2,2.3,0,0,0,0,1,0,1
60,35,65,2,1.5,220,0,0,0,1,0,0
56,32,25,1,0.1,136,0,0,1,0,1,0
58,33,34,3,0.2,83,0,0,1,0,0,0
36,10,93,1,2.8,0,0,0,1,0,0,1
40,10,19,1,0.75,116,0,0,0,0,0,1
57,33,45,1,1.8,195,0,0,0,0,0,1
49,23,49,1,1.2,0,0,0,1,1,1,0
60,35,125,2,3.9,0,0,0,0,0,0,0
33,6,78,4,2.0,0,1,0,1,0,1,0
28,3,85,1,0.8,0,0,0,1,1,1,0
56,32,88,4,1.0,0,0,0,1,1,1,0
32,8,169,1,6.5,272,1,1,1,0,0,1
65,40,53,3,2.2,0,0,0,0,1,0,0
28,3,74,3,2.6,0,0,0,0,0,0,1
23,-2,81,2,1.8,0,0,0,0,0,1,0
37,11,11,3,0.1,0,0,0,0,0,1,0
35,11,24,4,0.4,0,0,0,0,0,1,0
58,33,28,2,0.5,146,1,0,1,0,1,0
65,39,53,1,2.5,0,0,0,1,0,0,1
43,18,204,2,8.8,0,0,0,1,0,0,0
49,23,70,2,1.5,0,0,0,0,0,1,0
60,36,39,4,1.3,140,0,0,1,0,1,0
55,31,13,4,0.7,0,0,0,1,0,0,0
46,22,28,1,1.0,84,0,0,1,1,0,0
46,22,89,4,1.4,0,0,0,1,0,1,0
38,8,71,4,1.8,0,0,0,1,0,0,1
